student_id,name,category,city,marks,attendance_status,attempt_number,exam_date
1177,Deepak_1177,General,Mumbai,84,Present,3,07-01-2026
1178,Priya_1178,OBC,Bhopal,62,Present,3,01-02-2026
1179,Anita_1179,General,Jaipur,0,Absent,3,24-02-2026
1180,Manish_1180,EWS,Bhopal,0,Absent,2,01-02-2026
1181,Sneha_1181,SC,Lucknow,0,Absent,2,18-02-2026
1182,Neha_1182,OBC,Bhopal,80,Present,1,18-02-2026
1183,Harsh_1183,General,Kolkata,0,Absent,3,21-02-2026
1184,Anita_1184,General,Pune,0,Absent,3,02-02-2026
1185,Deepak_1185,General,Jaipur,82,Present,3,12-01-2026
1186,Harsh_1186,OBC,Pune,70,Present,1,30-01-2026
1187,Priya_1187,General,Kolkata,78,Present,2,14-01-2026
1188,Divya_1188,General,Hyderabad,72,Present,3,09-02-2026
1189,Arjun_1189,General,Hyderabad,0,Absent,3,16-01-2026
1190,Manish_1190,General,Bangalore,0,Absent,2,24-01-2026
1191,Vikas_1191,OBC,Pune,0,Absent,2,27-01-2026
1192,Arjun_1192,General,Bangalore,90,Present,3,29-01-2026
1193,Priya_1193,SC,Mumbai,0,Absent,1,15-01-2026
1194,Sunita_1194,OBC,Kolkata,81,Present,1,28-01-2026
1195,Kavita_1195,General,Bangalore,0,Absent,1,17-02-2026
1196,Sneha_1196,General,Jaipur,68,Present,3,27-01-2026
1197,Harsh_1197,OBC,Pune,0,Absent,2,04-02-2026
1198,Arjun_1198,General,Bhopal,80,Present,2,05-02-2026
1199,Pooja_1199,General,Bangalore,57,Present,1,14-02-2026
1200,Sahil_1200,EWS,Jaipur,69,Present,2,17-01-2026
1201,Simran_1201,OBC,Hyderabad,0,Absent,2,22-01-2026
1202,Sunita_1202,OBC,Hyderabad,0,Absent,1,05-02-2026
1203,Ritu_1203,General,Pune,82,Present,3,08-01-2026
1204,Pradeep_1204,OBC,Lucknow,63,Present,2,11-02-2026
1205,Divya_1205,OBC,Lucknow,0,Absent,3,21-01-2026
1206,Nitin_1206,General,Mumbai,0,Absent,3,26-02-2026
1207,Kiran_1207,General,Bangalore,77,Present,3,30-01-2026
1208,Kavita_1208,General,Pune,0,Absent,3,01-03-2026
1209,Anjali_1209,EWS,Kolkata,72,Present,1,06-02-2026
1210,Sneha_1210,General,Chennai,0,Absent,2,22-01-2026
1211,Rakesh_1211,General,Hyderabad,0,Absent,2,19-01-2026
1212,Tarun_1212,OBC,Pune,0,Absent,2,29-01-2026
1213,Sneha_1213,EWS,Delhi,79,Present,3,12-01-2026
1214,Neha_1214,EWS,Hyderabad,64,Present,1,12-02-2026
1215,Sneha_1215,EWS,Mumbai,72,Present,1,26-01-2026
1216,Isha_1216,EWS,Jaipur,79,Present,1,26-02-2026
1217,Deepak_1217,SC,Lucknow,70,Present,1,26-01-2026
1218,Arjun_1218,OBC,Bangalore,55,Present,3,09-02-2026
1219,Isha_1219,General,Kolkata,0,Absent,1,26-02-2026
1220,Neha_1220,General,Hyderabad,0,Absent,3,17-02-2026
1221,Amit_1221,OBC,Lucknow,71,Present,1,09-01-2026
1222,Anita_1222,General,Pune,0,Absent,2,12-02-2026
1223,Nitin_1223,General,Lucknow,0,Absent,3,25-02-2026
1224,Nitin_1224,General,Lucknow,69,Present,3,09-01-2026
1225,Anjali_1225,OBC,Bhopal,0,Absent,3,30-01-2026
1226,Rakesh_1226,SC,Lucknow,0,Absent,2,10-02-2026
1227,Komal_1227,OBC,Chennai,70,Present,2,04-02-2026
1228,Kiran_1228,General,Kolkata,0,Absent,1,24-01-2026
1229,Kiran_1229,OBC,Delhi,61,Present,2,01-01-2026
1230,Kiran_1230,General,Lucknow,76,Present,3,31-01-2026
1231,Isha_1231,General,Jaipur,0,Absent,1,01-02-2026
1232,Deepak_1232,SC,Hyderabad,51,Present,1,28-01-2026
1233,Sunita_1233,EWS,Chennai,0,Absent,3,24-01-2026
1234,Ritu_1234,General,Chennai,79,Present,3,26-01-2026
1235,Simran_1235,SC,Kolkata,0,Absent,1,11-02-2026
1236,Arjun_1236,General,Kolkata,51,Present,3,06-01-2026
1237,Deepak_1237,OBC,Bhopal,0,Absent,2,21-02-2026
1238,Rakesh_1238,EWS,Lucknow,0,Absent,2,17-02-2026
1239,Vikas_1239,General,Mumbai,52,Present,1,24-02-2026
1240,Kiran_1240,General,Jaipur,0,Absent,2,08-01-2026
1241,Kunal_1241,General,Jaipur,74,Present,2,09-02-2026
1242,Rahul_1242,General,Delhi,69,Present,1,10-01-2026
1243,Pooja_1243,EWS,Hyderabad,51,Present,3,19-01-2026
1244,Nitin_1244,OBC,Delhi,75,Present,1,16-02-2026
1245,Amit_1245,OBC,Jaipur,61,Present,2,01-01-2026
1246,Ritu_1246,General,Jaipur,0,Absent,2,20-01-2026
1247,Kunal_1247,SC,Delhi,0,Absent,1,20-02-2026
1248,Sahil_1248,OBC,Bangalore,66,Present,2,18-02-2026
1249,Deepak_1249,OBC,Mumbai,0,Absent,1,26-01-2026
1250,Vikas_1250,General,Hyderabad,0,Absent,1,27-02-2026
1251,Pooja_1251,General,Chennai,0,Absent,2,19-02-2026
1252,Neha_1252,General,Delhi,77,Present,2,17-02-2026
1253,Simran_1253,General,Mumbai,72,Present,2,19-02-2026
1254,Suresh_1254,General,Hyderabad,0,Absent,1,13-02-2026
1255,Rakesh_1255,SC,Delhi,65,Present,2,16-02-2026
1256,Komal_1256,OBC,Hyderabad,84,Present,2,10-02-2026
1257,Tarun_1257,SC,Chennai,59,Present,1,04-01-2026
1258,Rakesh_1258,SC,Pune,77,Present,1,28-01-2026
1259,Kavita_1259,OBC,Bhopal,64,Present,2,18-01-2026
1260,Kavita_1260,General,Delhi,50,Present,3,16-01-2026
1261,Kavita_1261,General,Jaipur,80,Present,2,14-02-2026
1262,Deepak_1262,General,Chennai,38,Present,2,06-01-2026
1263,Rohit_1263,EWS,Bhopal,0,Absent,3,13-02-2026
1264,Anita_1264,General,Pune,58,Present,3,04-01-2026
1265,Sunita_1265,General,Mumbai,87,Present,2,20-02-2026
1266,Neha_1266,SC,Lucknow,0,Absent,2,21-01-2026
1267,Simran_1267,General,Delhi,0,Absent,2,13-01-2026
1268,Simran_1268,OBC,Hyderabad,56,Present,2,09-01-2026
1269,Kunal_1269,SC,Lucknow,0,Absent,3,29-01-2026
1270,Kunal_1270,EWS,Chennai,57,Present,3,01-02-2026
1271,Divya_1271,SC,Jaipur,0,Absent,3,21-01-2026
1272,Isha_1272,OBC,Lucknow,49,Present,1,25-02-2026
1273,Harsh_1273,General,Jaipur,0,Absent,2,10-01-2026
1274,Sunita_1274,General,Jaipur,76,Present,3,24-01-2026
1275,Harsh_1275,SC,Bangalore,79,Present,3,25-01-2026
1276,Meera_1276,General,Bhopal,73,Present,2,24-01-2026
1277,Simran_1277,General,Lucknow,0,Absent,1,05-01-2026
1278,Harsh_1278,OBC,Jaipur,82,Present,3,13-02-2026
1279,Kiran_1279,SC,Kolkata,0,Absent,1,21-01-2026
1280,Pooja_1280,OBC,Mumbai,59,Present,1,03-02-2026
1281,Sneha_1281,General,Delhi,86,Present,1,25-02-2026
1282,Komal_1282,OBC,Mumbai,84,Present,3,13-01-2026
1283,Rakesh_1283,EWS,Kolkata,0,Absent,3,23-02-2026
1284,Anjali_1284,SC,Bhopal,0,Absent,1,14-02-2026
1285,Divya_1285,General,Bhopal,65,Present,1,15-01-2026
1286,Isha_1286,General,Chennai,0,Absent,1,28-02-2026
1287,Nitin_1287,General,Delhi,0,Absent,3,21-02-2026
1288,Simran_1288,OBC,Kolkata,0,Absent,3,02-03-2026
1289,Anita_1289,EWS,Bhopal,0,Absent,3,22-02-2026
1290,Anita_1290,General,Mumbai,0,Absent,1,16-02-2026
1291,Vikas_1291,SC,Mumbai,62,Present,3,03-02-2026
1292,Neha_1292,General,Kolkata,90,Present,1,04-02-2026
1293,Harsh_1293,SC,Chennai,71,Present,3,12-02-2026
1294,Simran_1294,General,Kolkata,77,Present,3,05-02-2026
1295,Pradeep_1295,OBC,Jaipur,0,Absent,1,23-01-2026
1296,Sneha_1296,EWS,Bangalore,0,Absent,3,20-02-2026
1297,Manish_1297,General,Bangalore,0,Absent,2,12-02-2026
1298,Tarun_1298,SC,Lucknow,0,Absent,2,21-01-2026
1299,Ritu_1299,General,Kolkata,0,Absent,3,18-02-2026
1300,Neha_1300,General,Lucknow,90,Present,2,06-02-2026
1301,Deepak_1301,General,Hyderabad,0,Absent,2,05-02-2026
1302,Nitin_1302,SC,Delhi,58,Present,2,26-01-2026
1303,Anjali_1303,OBC,Lucknow,63,Present,2,02-01-2026
1304,Rahul_1304,OBC,Chennai,82,Present,2,20-01-2026
1305,Rahul_1305,OBC,Hyderabad,72,Present,1,19-02-2026
1306,Anita_1306,General,Pune,63,Present,1,30-01-2026
1307,Arjun_1307,General,Bhopal,88,Present,1,24-01-2026
1308,Arjun_1308,General,Hyderabad,52,Present,3,21-02-2026
1309,Suresh_1309,OBC,Chennai,63,Present,3,06-02-2026
1310,Manish_1310,SC,Jaipur,70,Present,2,20-02-2026
1311,Sahil_1311,General,Bhopal,80,Present,3,27-02-2026
1312,Rakesh_1312,General,Delhi,0,Absent,1,20-01-2026
1313,Deepak_1313,General,Pune,0,Absent,2,04-01-2026
1314,Ritu_1314,OBC,Mumbai,70,Present,3,01-03-2026
1315,Rakesh_1315,OBC,Bhopal,56,Present,3,24-02-2026
1316,Deepak_1316,General,Kolkata,78,Present,2,10-02-2026
1317,Harsh_1317,SC,Pune,68,Present,2,03-01-2026
1318,Harsh_1318,General,Chennai,65,Present,1,14-02-2026
1319,Priya_1319,General,Kolkata,0,Absent,3,16-02-2026
1320,Pradeep_1320,EWS,Mumbai,73,Present,2,02-02-2026
1321,Kiran_1321,General,Kolkata,94,Present,1,20-02-2026
1322,Manish_1322,OBC,Jaipur,64,Present,3,06-01-2026
1323,Suresh_1323,General,Mumbai,0,Absent,3,17-01-2026
1324,Ritu_1324,General,Bangalore,50,Present,2,19-02-2026
1325,Sunita_1325,General,Jaipur,0,Absent,3,13-01-2026
1326,Pradeep_1326,General,Lucknow,70,Present,1,13-01-2026
1327,Rohit_1327,OBC,Kolkata,0,Absent,3,18-01-2026
1328,Isha_1328,General,Mumbai,77,Present,3,06-02-2026
1329,Ritu_1329,General,Pune,0,Absent,1,28-01-2026
1330,Manish_1330,General,Bhopal,74,Present,2,23-01-2026
1331,Sneha_1331,OBC,Bhopal,0,Absent,3,23-01-2026
1332,Amit_1332,General,Delhi,88,Present,1,29-01-2026
1333,Priya_1333,General,Bangalore,87,Present,1,24-01-2026
1334,Simran_1334,OBC,Chennai,85,Present,2,04-01-2026
1335,Rahul_1335,General,Mumbai,0,Absent,2,22-01-2026
1336,Komal_1336,SC,Pune,52,Present,3,02-01-2026
1337,Sunita_1337,EWS,Chennai,0,Absent,3,14-01-2026
1338,Komal_1338,OBC,Bangalore,75,Present,2,09-02-2026
1339,Pradeep_1339,OBC,Lucknow,60,Present,2,27-02-2026
1340,Sneha_1340,General,Hyderabad,79,Present,3,04-01-2026
1341,Anjali_1341,OBC,Delhi,0,Absent,3,18-01-2026
1342,Rahul_1342,EWS,Kolkata,0,Absent,3,05-01-2026
1343,Meera_1343,General,Pune,66,Present,1,28-02-2026
1344,Kiran_1344,OBC,Kolkata,77,Present,2,25-02-2026
1345,Harsh_1345,EWS,Mumbai,0,Absent,2,15-02-2026
1346,Meera_1346,OBC,Lucknow,70,Present,1,08-02-2026
1347,Vikas_1347,EWS,Jaipur,51,Present,1,02-02-2026
1348,Neha_1348,General,Lucknow,0,Absent,2,01-03-2026
1349,Komal_1349,OBC,Bangalore,72,Present,2,26-01-2026
1350,Priya_1350,OBC,Pune,0,Absent,1,23-01-2026
1351,Harsh_1351,OBC,Delhi,0,Absent,2,18-01-2026
1352,Tarun_1352,General,Delhi,0,Absent,1,22-02-2026
1353,Amit_1353,General,Kolkata,76,Present,1,22-01-2026
1354,Simran_1354,General,Lucknow,79,Present,2,25-01-2026
1355,Neha_1355,General,Bangalore,0,Absent,2,06-02-2026
1356,Isha_1356,General,Pune,0,Absent,3,08-02-2026
1357,Amit_1357,General,Bangalore,79,Present,1,14-01-2026
1358,Kiran_1358,OBC,Lucknow,68,Present,2,14-02-2026
1359,Isha_1359,OBC,Bangalore,77,Present,2,19-02-2026
1360,Rohit_1360,SC,Lucknow,77,Present,1,05-02-2026
1361,Manish_1361,EWS,Bangalore,53,Present,2,23-02-2026
1362,Tarun_1362,OBC,Kolkata,0,Absent,2,27-01-2026
1363,Simran_1363,OBC,Hyderabad,74,Present,1,01-03-2026
1364,Pooja_1364,General,Bangalore,79,Present,3,09-01-2026
1365,Anjali_1365,General,Bhopal,73,Present,3,18-01-2026
1366,Neha_1366,OBC,Delhi,0,Absent,1,15-01-2026
1367,Kunal_1367,General,Jaipur,82,Present,3,19-02-2026
1368,Meera_1368,OBC,Jaipur,0,Absent,1,08-02-2026
1369,Meera_1369,SC,Jaipur,0,Absent,1,25-01-2026
1370,Sneha_1370,General,Chennai,62,Present,2,13-01-2026
1371,Deepak_1371,OBC,Hyderabad,0,Absent,1,01-01-2026
1372,Simran_1372,OBC,Chennai,45,Present,1,12-02-2026
1373,Sneha_1373,EWS,Jaipur,0,Absent,3,01-03-2026
1374,Manish_1374,General,Jaipur,48,Present,2,25-02-2026
1375,Suresh_1375,General,Delhi,0,Absent,3,19-02-2026
1376,Manish_1376,OBC,Bhopal,72,Present,3,26-01-2026
1377,Pooja_1377,EWS,Jaipur,75,Present,1,29-01-2026
1378,Harsh_1378,General,Kolkata,67,Present,3,04-02-2026
1379,Suresh_1379,OBC,Delhi,62,Present,2,03-02-2026
1380,Nitin_1380,General,Hyderabad,0,Absent,2,26-01-2026
1381,Sneha_1381,General,Hyderabad,79,Present,3,28-01-2026
1382,Harsh_1382,SC,Bangalore,0,Absent,3,27-02-2026
1383,Nitin_1383,SC,Lucknow,62,Present,1,06-01-2026
1384,Deepak_1384,General,Lucknow,76,Present,2,07-02-2026
1385,Ritu_1385,General,Jaipur,73,Present,1,21-01-2026
1386,Nitin_1386,OBC,Chennai,0,Absent,1,07-02-2026
1387,Arjun_1387,General,Bangalore,85,Present,1,21-01-2026
1388,Pooja_1388,SC,Jaipur,0,Absent,1,15-02-2026
1389,Harsh_1389,General,Kolkata,57,Present,2,15-02-2026
1390,Sunita_1390,OBC,Delhi,54,Present,2,25-01-2026
1391,Pradeep_1391,EWS,Bangalore,85,Present,1,25-02-2026
1392,Sneha_1392,OBC,Delhi,0,Absent,2,19-02-2026
1393,Kiran_1393,General,Jaipur,0,Absent,3,16-02-2026
1394,Sneha_1394,SC,Bangalore,83,Present,1,08-01-2026
1395,Anjali_1395,SC,Hyderabad,66,Present,2,18-02-2026
1396,Komal_1396,OBC,Jaipur,81,Present,3,24-02-2026
1397,Tarun_1397,General,Chennai,59,Present,3,01-02-2026
1398,Priya_1398,OBC,Jaipur,0,Absent,2,31-01-2026
1399,Rohit_1399,General,Bhopal,73,Present,1,08-02-2026
1400,Tarun_1400,General,Hyderabad,79,Present,1,05-02-2026
1401,Sneha_1401,General,Delhi,0,Absent,1,10-01-2026
1402,Amit_1402,General,Delhi,0,Absent,2,24-02-2026
1403,Isha_1403,General,Delhi,73,Present,2,06-01-2026
1404,Sneha_1404,OBC,Hyderabad,52,Present,2,11-01-2026
1405,Simran_1405,General,Pune,70,Present,1,07-02-2026
1406,Deepak_1406,General,Pune,0,Absent,2,20-01-2026
1407,Sahil_1407,General,Kolkata,73,Present,2,05-01-2026
1408,Komal_1408,OBC,Mumbai,0,Absent,2,09-01-2026
1409,Harsh_1409,General,Lucknow,89,Present,3,27-01-2026
1410,Vikas_1410,OBC,Delhi,41,Present,3,09-02-2026
1411,Simran_1411,OBC,Lucknow,72,Present,2,10-02-2026
1412,Simran_1412,General,Bhopal,0,Absent,2,14-02-2026
1413,Anjali_1413,SC,Pune,0,Absent,3,24-02-2026
1414,Pradeep_1414,General,Pune,77,Present,3,09-02-2026
1414,Pradeep_1414,General,Pune,44,Present,3,09-02-2026
1415,Pradeep_1415,OBC,Lucknow,0,Absent,2,01-02-2026
1416,Kavita_1416,General,Bhopal,61,Present,3,12-01-2026
1417,Kiran_1417,OBC,Delhi,65,Present,1,13-01-2026
1418,Nitin_1418,SC,Mumbai,55,Present,3,10-02-2026
1419,Ritu_1419,General,Delhi,0,Absent,2,27-01-2026
1420,Sunita_1420,General,Chennai,75,Present,3,21-02-2026
1421,Vikas_1421,SC,Hyderabad,0,Absent,1,14-02-2026
1422,Kiran_1422,OBC,Lucknow,0,Absent,1,20-01-2026
1423,Pooja_1423,OBC,Pune,0,Absent,2,13-02-2026
1424,Simran_1424,General,Bhopal,82,Present,1,06-02-2026
1425,Vikas_1425,OBC,Pune,0,Absent,2,22-01-2026
1426,Kavita_1426,SC,Bangalore,0,Absent,1,03-01-2026
1427,Rakesh_1427,SC,Lucknow,0,Absent,2,30-01-2026
1428,Kavita_1428,SC,Kolkata,69,Present,3,22-02-2026
1429,Kiran_1429,OBC,Pune,76,Present,1,06-02-2026
1430,Pradeep_1430,SC,Pune,0,Absent,1,13-02-2026
1431,Amit_1431,OBC,Delhi,0,Absent,2,18-01-2026
1432,Rakesh_1432,SC,Bangalore,0,Absent,1,04-02-2026
1433,Anjali_1433,EWS,Hyderabad,0,Absent,3,08-01-2026
1434,Anita_1434,OBC,Kolkata,84,Present,2,18-01-2026
1435,Tarun_1435,EWS,Pune,0,Absent,2,16-01-2026
1436,Vikas_1436,General,Hyderabad,64,Present,1,03-02-2026
1437,Divya_1437,General,Delhi,68,Present,1,20-02-2026
1438,Nitin_1438,EWS,Delhi,0,Absent,3,02-02-2026
1439,Amit_1439,OBC,Pune,0,Absent,3,13-01-2026
1440,Meera_1440,General,Hyderabad,0,Absent,1,03-02-2026
1441,Deepak_1441,General,Mumbai,69,Present,1,25-02-2026
1442,Simran_1442,OBC,Jaipur,0,Absent,3,03-01-2026
1443,Meera_1443,OBC,Mumbai,88,Present,2,03-02-2026
1444,Isha_1444,General,Bhopal,84,Present,2,03-01-2026
1445,Nitin_1445,General,Delhi,69,Present,3,26-02-2026
1446,Deepak_1446,General,Hyderabad,45,Present,3,12-02-2026
1447,Deepak_1447,SC,Chennai,0,Absent,1,20-01-2026
1448,Vikas_1448,General,Hyderabad,0,Absent,2,19-01-2026
1449,Priya_1449,SC,Hyderabad,90,Present,1,08-01-2026
1450,Arjun_1450,SC,Delhi,77,Present,1,08-01-2026
1451,Sunita_1451,SC,Lucknow,0,Absent,2,23-01-2026
1452,Amit_1452,OBC,Hyderabad,72,Present,1,02-03-2026
1453,Rohit_1453,OBC,Bhopal,0,Absent,3,20-01-2026
1454,Nitin_1454,General,Bangalore,78,Present,2,04-01-2026
1455,Tarun_1455,SC,Delhi,76,Present,2,13-02-2026
1456,Anita_1456,SC,Kolkata,0,Absent,1,06-01-2026
1457,Kunal_1457,OBC,Bhopal,0,Absent,3,08-02-2026
1458,Divya_1458,OBC,Pune,76,Present,3,20-01-2026
1459,Deepak_1459,OBC,Lucknow,70,Present,2,12-02-2026
1460,Pradeep_1460,OBC,Mumbai,0,Absent,1,09-01-2026
1461,Nitin_1461,General,Jaipur,0,Absent,1,20-01-2026
1462,Neha_1462,General,Bhopal,0,Absent,2,10-01-2026
1463,Suresh_1463,General,Pune,0,Absent,2,12-01-2026
1464,Komal_1464,OBC,Mumbai,0,Absent,1,02-01-2026
1465,Divya_1465,General,Jaipur,74,Present,2,31-01-2026
1466,Deepak_1466,General,Bhopal,65,Present,3,23-01-2026
1467,Pooja_1467,SC,Mumbai,0,Absent,3,26-01-2026
1468,Rakesh_1468,General,Hyderabad,0,Absent,2,05-01-2026
1469,Pradeep_1469,OBC,Chennai,73,Present,3,27-01-2026
1470,Sneha_1470,OBC,Kolkata,71,Present,2,31-01-2026
1471,Vikas_1471,General,Bhopal,0,Absent,2,22-02-2026
1472,Pradeep_1472,OBC,Pune,64,Present,1,20-02-2026
1473,Priya_1473,General,Mumbai,0,Absent,1,12-02-2026
1474,Pradeep_1474,OBC,Jaipur,0,Absent,3,08-02-2026
1475,Pooja_1475,SC,Jaipur,81,Present,2,22-02-2026
1476,Suresh_1476,General,Bhopal,81,Present,3,05-01-2026
1477,Sahil_1477,General,Kolkata,0,Absent,2,08-02-2026
1478,Rakesh_1478,General,Delhi,90,Present,1,12-02-2026
1479,Sahil_1479,General,Bhopal,67,Present,1,09-01-2026
1480,Priya_1480,OBC,Jaipur,0,Absent,2,10-01-2026
1481,Anjali_1481,General,Jaipur,55,Present,1,06-02-2026
1482,Priya_1482,SC,Pune,0,Absent,3,26-02-2026
1483,Kavita_1483,SC,Hyderabad,0,Absent,3,28-02-2026
1484,Isha_1484,EWS,Mumbai,68,Present,3,23-01-2026
1485,Harsh_1485,SC,Bangalore,0,Absent,1,26-01-2026
1486,Divya_1486,OBC,Lucknow,80,Present,1,27-02-2026
1487,Kunal_1487,General,Pune,87,Present,2,05-02-2026
1488,Meera_1488,SC,Chennai,0,Absent,3,02-01-2026
1489,Pradeep_1489,SC,Pune,0,Absent,2,26-01-2026
1490,Suresh_1490,General,Lucknow,65,Present,3,28-01-2026
1491,Sneha_1491,General,Bangalore,87,Present,3,31-01-2026
1492,Suresh_1492,OBC,Pune,0,Absent,1,23-02-2026
1493,Kiran_1493,General,Bangalore,56,Present,1,25-02-2026
1494,Rohit_1494,General,Delhi,80,Present,3,11-02-2026
1495,Tarun_1495,SC,Kolkata,89,Present,1,01-02-2026
1496,Amit_1496,General,Kolkata,0,Absent,3,11-02-2026
1497,Anjali_1497,SC,Kolkata,85,Present,2,01-03-2026
1498,Harsh_1498,OBC,Lucknow,0,Absent,2,28-01-2026
1499,Divya_1499,SC,Bangalore,0,Absent,3,15-01-2026
1500,Rahul_1500,EWS,Jaipur,79,Present,3,06-02-2026
1501,Harsh_1501,SC,Kolkata,0,Absent,1,18-01-2026
1502,Anita_1502,General,Jaipur,0,Absent,1,06-02-2026
1503,Pradeep_1503,General,Mumbai,81,Present,3,31-01-2026
1504,Simran_1504,EWS,Hyderabad,0,Absent,3,03-02-2026
1505,Rohit_1505,General,Bhopal,52,Present,1,03-02-2026
1506,Komal_1506,EWS,Mumbai,0,Absent,3,10-02-2026
1507,Anita_1507,EWS,Pune,86,Present,2,27-02-2026
1508,Nitin_1508,OBC,Jaipur,0,Absent,2,02-02-2026
1509,Divya_1509,OBC,Hyderabad,0,Absent,1,21-02-2026
1510,Anita_1510,OBC,Bhopal,0,Absent,3,14-02-2026
1511,Kavita_1511,OBC,Hyderabad,79,Present,3,06-02-2026
1512,Komal_1512,General,Bangalore,69,Present,3,07-02-2026
1513,Kiran_1513,OBC,Bhopal,86,Present,2,21-02-2026
1514,Komal_1514,OBC,Bangalore,86,Present,2,06-01-2026
1515,Arjun_1515,General,Bhopal,0,Absent,2,09-01-2026
1516,Meera_1516,OBC,Delhi,58,Present,3,17-01-2026
1517,Sneha_1517,General,Bhopal,66,Present,3,28-02-2026
1518,Nitin_1518,OBC,Bangalore,0,Absent,3,24-01-2026
1519,Neha_1519,SC,Bangalore,78,Present,2,01-02-2026
1520,Rohit_1520,OBC,Bhopal,89,Present,2,10-01-2026
1521,Deepak_1521,SC,Kolkata,59,Present,3,27-01-2026
1522,Nitin_1522,General,Bangalore,71,Present,3,16-02-2026
1522,Nitin_1522,General,Bangalore,65,Present,3,16-02-2026
1523,Simran_1523,General,Pune,50,Present,3,23-02-2026
1524,Arjun_1524,EWS,Mumbai,79,Present,1,18-02-2026
1525,Nitin_1525,OBC,Jaipur,0,Absent,2,26-01-2026
1526,Simran_1526,General,Lucknow,86,Present,2,02-03-2026
1527,Priya_1527,General,Kolkata,0,Absent,2,15-02-2026
1528,Amit_1528,OBC,Kolkata,70,Present,2,03-02-2026
1529,Isha_1529,SC,Jaipur,0,Absent,3,21-02-2026
1530,Manish_1530,General,Delhi,82,Present,3,03-02-2026
1531,Rakesh_1531,SC,Kolkata,0,Absent,2,23-01-2026
1532,Arjun_1532,OBC,Mumbai,0,Absent,3,18-01-2026
1533,Pradeep_1533,General,Jaipur,75,Present,3,26-01-2026
1534,Priya_1534,OBC,Chennai,0,Absent,3,07-02-2026
1535,Kunal_1535,SC,Pune,69,Present,3,12-01-2026
1536,Rahul_1536,General,Mumbai,65,Present,2,23-02-2026
1537,Pooja_1537,EWS,Mumbai,0,Absent,2,03-02-2026
1538,Neha_1538,EWS,Hyderabad,0,Absent,1,16-02-2026
1539,Anita_1539,General,Bhopal,63,Present,1,02-01-2026
1540,Anjali_1540,General,Chennai,69,Present,3,12-02-2026
1541,Pooja_1541,General,Bhopal,49,Present,2,06-01-2026
1542,Priya_1542,General,Bhopal,68,Present,1,18-02-2026
1543,Kunal_1543,General,Hyderabad,0,Absent,2,12-01-2026
1544,Priya_1544,SC,Mumbai,0,Absent,2,01-03-2026
1545,Deepak_1545,General,Pune,0,Absent,1,28-01-2026
1546,Deepak_1546,General,Hyderabad,62,Present,2,05-01-2026
1547,Suresh_1547,General,Delhi,0,Absent,2,22-01-2026
1548,Sneha_1548,General,Mumbai,0,Absent,1,29-01-2026
1549,Anjali_1549,General,Bangalore,0,Absent,1,26-01-2026
1550,Amit_1550,General,Kolkata,76,Present,3,04-02-2026
1551,Rakesh_1551,SC,Jaipur,0,Absent,1,07-01-2026
1552,Anita_1552,OBC,Mumbai,0,Absent,2,05-01-2026
1553,Rahul_1553,SC,Jaipur,75,Present,3,27-02-2026
1554,Rakesh_1554,OBC,Delhi,0,Absent,2,01-01-2026
1555,Amit_1555,General,Pune,0,Absent,3,14-02-2026
1556,Rahul_1556,OBC,Jaipur,0,Absent,2,02-02-2026
1557,Suresh_1557,General,Mumbai,47,Present,1,24-02-2026
1558,Suresh_1558,SC,Jaipur,66,Present,3,14-02-2026
1559,Sunita_1559,General,Pune,0,Absent,3,01-03-2026
1560,Kiran_1560,OBC,Delhi,41,Present,2,26-01-2026
1561,Sunita_1561,OBC,Pune,86,Present,2,24-02-2026
1562,Deepak_1562,SC,Hyderabad,80,Present,1,19-02-2026
1563,Sunita_1563,General,Kolkata,87,Present,2,03-01-2026
1564,Kunal_1564,EWS,Mumbai,0,Absent,2,25-01-2026
1565,Rohit_1565,SC,Jaipur,56,Present,1,26-02-2026
1566,Anita_1566,OBC,Delhi,65,Present,2,13-01-2026
1567,Suresh_1567,OBC,Lucknow,0,Absent,2,05-01-2026
1568,Sunita_1568,SC,Jaipur,52,Present,1,23-02-2026
1569,Manish_1569,General,Pune,68,Present,2,04-01-2026
1570,Pooja_1570,General,Lucknow,0,Absent,3,14-01-2026
1571,Meera_1571,OBC,Lucknow,65,Present,3,25-02-2026
1572,Pradeep_1572,General,Mumbai,76,Present,3,15-01-2026
1573,Amit_1573,EWS,Delhi,0,Absent,3,01-02-2026
1574,Anita_1574,OBC,Bangalore,55,Present,1,16-01-2026
1575,Rakesh_1575,OBC,Hyderabad,55,Present,2,04-01-2026
1576,Anjali_1576,OBC,Bhopal,80,Present,1,11-01-2026
1577,Pooja_1577,General,Bhopal,60,Present,1,01-02-2026
1578,Kavita_1578,OBC,Kolkata,0,Absent,3,13-01-2026
1579,Priya_1579,General,Pune,60,Present,3,26-01-2026
1580,Pradeep_1580,General,Bangalore,0,Absent,1,04-02-2026
1581,Deepak_1581,SC,Bhopal,76,Present,2,03-01-2026
1582,Rohit_1582,EWS,Hyderabad,69,Present,2,08-01-2026
1583,Sneha_1583,OBC,Pune,67,Present,2,14-02-2026
1584,Neha_1584,SC,Bhopal,59,Present,1,01-03-2026
1585,Pooja_1585,General,Bhopal,0,Absent,1,20-02-2026
1586,Rahul_1586,SC,Jaipur,61,Present,1,26-02-2026
